Iter	fval		||grad||	alpha		fcal		gcal		hcal
0	8.09814362e+06	1.02374408e+05	0.00000000e+00		1		1		0
1	2.32664044e+06	5.99218750e+04	1.95312500e-03		14		5		0
2	1.58648137e+06	4.75136783e+04	1.95312500e-03		27		9		0
3	1.50600853e+06	4.77164946e+04	3.90625000e-03		39		13		0
4	1.46466927e+06	4.66706484e+04	3.90625000e-03		51		17		0
5	1.43520060e+06	4.61478660e+04	3.90625000e-03		63		21		0
6	1.43331700e+06	4.58442853e+04	7.81250000e-03		74		25		0
7	1.41853717e+06	4.47117241e+04	7.81250000e-03		85		29		0
8	1.38714098e+06	4.30918423e+04	7.81250000e-03		96		33		0
9	1.32368110e+06	4.03514691e+04	7.81250000e-03		107		37		0
10	1.25538684e+06	3.61705526e+04	7.81250000e-03		118		41		0
11	1.14947751e+06	2.97272638e+04	7.81250000e-03		129		45		0
12	1.12897717e+06	2.34687267e+04	7.81250000e-03		140		49		0
13	1.09294004e+06	1.90186873e+04	7.81250000e-03		151		53		0
14	9.19471253e+05	1.33798250e+04	3.90625000e-03		163		57		0
15	7.92994274e+05	1.48522718e+04	3.90625000e-03		175		61		0
16	6.91082421e+05	1.62925680e+04	3.90625000e-03		187		65		0
17	6.11074351e+05	1.77636024e+04	3.90625000e-03		199		69		0
18	5.52455714e+05	1.90179794e+04	3.90625000e-03		211		73		0
19	5.09777794e+05	1.97506182e+04	3.90625000e-03		223		77		0
20	4.72726185e+05	2.02635120e+04	3.90625000e-03		235		81		0
21	4.43857481e+05	2.06515635e+04	3.90625000e-03		247		85		0
22	4.19530912e+05	2.08101703e+04	3.90625000e-03		259		89		0
23	3.99183063e+05	2.08300186e+04	3.90625000e-03		271		93		0
24	3.98950348e+05	2.14917791e+04	7.81250000e-03		282		97		0
25	3.82092041e+05	2.08542525e+04	3.90625000e-03		294		101		0
26	3.80224253e+05	2.09673467e+04	7.81250000e-03		305		105		0
27	3.79140478e+05	2.02264960e+04	7.81250000e-03		316		109		0
28	3.73975229e+05	1.92074743e+04	7.81250000e-03		327		113		0
29	3.62252061e+05	1.78292322e+04	7.81250000e-03		338		117		0
30	3.53065411e+05	1.62978466e+04	7.81250000e-03		349		121		0
31	3.45518311e+05	1.43367591e+04	7.81250000e-03		360		125		0
32	3.33614625e+05	1.19529295e+04	7.81250000e-03		371		129		0
33	2.98817111e+05	9.20032958e+03	3.90625000e-03		383		133		0
34	2.97771208e+05	1.07165469e+04	7.81250000e-03		394		137		0
35	2.97052794e+05	9.59175815e+03	7.81250000e-03		405		141		0
36	2.67136176e+05	7.81481158e+03	3.90625000e-03		417		145		0
37	2.66297122e+05	1.12700421e+04	7.81250000e-03		428		149		0
38	2.41004454e+05	1.03838402e+04	3.90625000e-03		440		153		0
39	2.19381437e+05	1.07705204e+04	3.90625000e-03		452		157		0
40	2.00489152e+05	1.11611966e+04	3.90625000e-03		464		161		0
41	1.84066901e+05	1.14723986e+04	3.90625000e-03		476		165		0
42	1.70314500e+05	1.16990012e+04	3.90625000e-03		488		169		0
43	1.58330947e+05	1.18173003e+04	3.90625000e-03		500		173		0
44	1.50268350e+05	1.18905043e+04	3.90625000e-03		512		177		0
45	1.42980040e+05	1.18313490e+04	3.90625000e-03		524		181		0
46	1.42923946e+05	1.22754285e+04	7.81250000e-03		535		185		0
47	1.40818162e+05	1.20062450e+04	7.81250000e-03		546		189		0
